VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,4/13/2015 21:18,4/13/2015 21:24,3,1.43,-73.95321655,40.78593826,1,N,-73.95774841,40.76963043,1,7,0.5,0.5,1,0,0.3,9.3
2,4/13/2015 21:18,4/13/2015 21:21,1,0.73,-73.97802734,40.75198364,1,N,-73.99102783,40.75782394,2,4.5,0.5,0.5,0,0,0.3,5.8
2,4/13/2015 21:18,4/13/2015 21:28,1,2.38,-73.95307159,40.78353119,1,N,-73.97215271,40.75976944,2,9.5,0.5,0.5,0,0,0.3,10.8
2,4/13/2015 21:18,4/13/2015 21:36,1,3.56,-73.96820068,40.7585907,1,N,-74.00811768,40.73888016,1,14.5,0.5,0.5,2,0,0.3,17.8
2,4/13/2015 21:18,4/13/2015 21:39,2,11.5,-73.96496582,40.76957703,1,N,-73.98109436,40.65578079,1,32.5,0.5,0.5,8,5.54,0.3,47.34
2,4/13/2015 21:18,4/13/2015 21:22,5,1.53,-73.96376801,40.75537109,1,N,-73.95014191,40.7721405,1,6,0.5,0.5,1.7,0,0.3,9
2,4/13/2015 21:18,4/13/2015 21:28,1,2.33,-73.98284912,40.76318359,1,N,-74.00315094,40.73493958,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,4/13/2015 21:18,4/13/2015 21:21,1,0.6,-73.97705841,40.77978516,1,N,-73.9764328,40.78560638,1,4,0.5,0.5,1,0,0.3,6.3
2,4/13/2015 21:18,4/13/2015 21:32,1,3.6,-74.00760651,40.71501541,1,N,-73.98800659,40.74060822,2,13.5,0.5,0.5,0,0,0.3,14.8
2,4/13/2015 21:18,4/13/2015 21:29,1,2.76,-73.98219299,40.77782059,1,N,-73.95466614,40.80538177,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,4/13/2015 21:18,4/13/2015 21:22,1,0.67,-73.96392059,40.71038818,1,N,-73.96177673,40.7107811,2,4,0.5,0.5,0,0,0.3,5.3
2,4/13/2015 21:18,4/13/2015 21:34,3,4.15,-74.00684357,40.74414825,1,N,-73.95928192,40.77251816,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,4/13/2015 21:18,4/13/2015 21:34,1,8.72,-73.87458801,40.77407837,1,N,-73.96971893,40.75318527,1,24.5,0.5,0.5,5,5.54,0.3,36.34
2,4/13/2015 21:18,4/13/2015 21:24,1,1.53,-74.00016785,40.73796844,1,N,-74.01063538,40.72019577,1,7,0.5,0.5,1,0,0.3,9.3
2,4/13/2015 21:18,4/13/2015 21:30,3,2.28,-73.97824097,40.7482338,1,N,-74.00734711,40.7432785,2,10,0.5,0.5,0,0,0.3,11.3
1,4/4/2015 18:38,4/4/2015 18:46,1,1.5,-73.95011902,40.77720261,1,N,-73.96910858,40.76839447,2,8,0,0.5,0,0,0.3,8.8
1,4/4/2015 18:38,4/4/2015 18:55,2,1.4,-74.00408173,40.74201202,1,N,-73.989151,40.75667953,2,11.5,0,0.5,0,0,0.3,12.3
1,4/4/2015 18:38,4/4/2015 18:42,2,0.7,-73.98208618,40.76948166,1,N,-73.9901886,40.76686859,1,5,0,0.5,1.5,0,0.3,7.3
1,4/4/2015 18:38,4/4/2015 18:41,1,0.6,-73.98123932,40.75912094,1,N,-73.97371674,40.76288223,2,4.5,0,0.5,0,0,0.3,5.3
1,4/4/2015 18:38,4/4/2015 18:47,1,2.3,-73.9828949,40.76382446,1,N,-73.9586792,40.7834549,2,9,0,0.5,0,0,0.3,9.8
1,4/4/2015 18:38,4/4/2015 18:44,3,0.6,-73.9920578,40.75922012,1,N,-74.00041199,40.75804901,1,5.5,0,0.5,1.55,0,0.3,7.85
1,4/4/2015 18:38,4/4/2015 18:52,4,2.5,-73.98916626,40.72307587,1,N,-73.99170685,40.74886322,2,11,0,0.5,0,0,0.3,11.8
1,4/4/2015 18:38,4/4/2015 18:52,1,2.3,0,0,1,N,0,0,1,10.5,0,0.5,2.26,0,0.3,13.56
1,4/4/2015 18:38,4/4/2015 18:46,2,1.2,-73.99053192,40.73408508,1,N,-73.9985199,40.7195015,1,7,0,0.5,1.56,0,0.3,9.36
1,4/4/2015 18:38,4/4/2015 18:43,2,0.6,-73.96886444,40.76094055,1,N,-73.98031616,40.76483154,1,5,0,0.5,1.16,0,0.3,6.96
1,4/4/2015 18:38,4/4/2015 18:56,1,4.1,-73.98258972,40.76631546,1,N,-73.92783356,40.7697258,1,15,0,0.5,1.5,0,0.3,17.3
1,4/4/2015 18:38,4/4/2015 18:48,1,2.1,-73.98696136,40.72940063,1,N,-73.9741745,40.75450134,1,9.5,0,0.5,2.05,0,0.3,12.35
1,4/4/2015 18:38,4/4/2015 19:30,3,8.4,-73.78206635,40.6446228,1,N,-73.85614014,40.72437286,2,37.5,0,0.5,0,0,0.3,38.3
1,4/4/2015 18:38,4/4/2015 18:43,1,1.3,-73.96395874,40.76803589,1,N,-73.97577667,40.75178528,2,6,0,0.5,0,0,0.3,6.8
1,4/4/2015 18:38,4/4/2015 18:56,1,2.6,-73.97816467,40.72954941,1,N,-73.98641205,40.75399017,1,13,0,0.5,2.75,0,0.3,16.55
1,4/4/2015 18:38,4/4/2015 18:48,1,1.2,-74.00508881,40.71812057,1,N,-73.99385071,40.72449112,1,8,0,0.5,1,0,0.3,9.8
1,4/4/2015 18:38,4/4/2015 18:48,1,2.3,-73.9852066,40.76317215,1,N,-73.97468567,40.79314041,1,10,0,0.5,1.2,0,0.3,12
1,4/4/2015 18:38,4/4/2015 18:53,1,3,-73.98722839,40.72033691,1,N,-73.9851532,40.74442673,1,13.5,0,0.5,0.1,0,0.3,14.4
1,4/4/2015 18:38,4/4/2015 18:48,1,2.1,-73.97344971,40.76452255,1,N,-73.98387909,40.73978806,1,9.5,0,0.5,1,0,0.3,11.3
1,4/4/2015 18:38,4/4/2015 18:55,4,2.4,-73.98323059,40.76392746,1,N,-74.00689697,40.74049377,2,12.5,0,0.5,0,0,0.3,13.3
1,4/4/2015 18:38,4/4/2015 18:52,1,2,-73.98714447,40.76074982,1,N,-73.99702454,40.73753357,1,10.5,0,0.5,2.25,0,0.3,13.55
1,4/4/2015 18:38,4/4/2015 18:47,1,1.6,-73.99810028,40.76197815,1,N,-74.00570679,40.74436951,1,8,0,0.5,1.76,0,0.3,10.56
2,4/9/2015 19:29,4/9/2015 19:50,1,1.17,-73.98983002,40.75685883,1,N,-73.97793579,40.74879837,2,13,1,0.5,0,0,0.3,14.8
2,4/9/2015 19:29,4/9/2015 19:51,1,3.59,-73.95496368,40.76541138,1,N,-73.99626923,40.74684143,1,16,1,0.5,1.5,0,0.3,19.3
2,4/9/2015 19:29,4/9/2015 19:45,1,6.19,-74.00861359,40.70555878,1,N,-73.96022797,40.76618958,1,19.5,1,0.5,5.32,0,0.3,26.62
2,4/9/2015 19:29,4/9/2015 19:45,1,4.8,-74.01025391,40.72061157,1,N,-73.98264313,40.77715302,1,16.5,1,0.5,4.58,0,0.3,22.88
2,4/9/2015 19:29,4/9/2015 19:48,1,2.91,-74.00866699,40.71931839,1,N,-73.98006439,40.74320602,1,13.5,1,0.5,3.06,0,0.3,18.36
2,4/9/2015 19:29,4/9/2015 19:43,1,5.46,-73.97792053,40.72539902,1,N,-74.00130463,40.68391418,1,17,1,0.5,5.64,0,0.3,24.44
2,4/9/2015 19:29,4/9/2015 19:39,5,1.38,-73.98514557,40.74476242,1,N,-73.98246002,40.73123932,1,8,1,0.5,1.96,0,0.3,11.76
2,4/9/2015 19:29,4/9/2015 19:42,1,1.15,-73.97238922,40.74966049,1,N,-73.98300171,40.75661087,2,9,1,0.5,0,0,0.3,10.8
2,4/9/2015 19:29,4/9/2015 19:49,1,2.01,-73.99169922,40.74988556,1,N,-73.97009277,40.75812531,1,13,1,0.5,2.96,0,0.3,17.76
2,4/9/2015 19:29,4/9/2015 19:53,1,3.61,-73.95833588,40.77977371,1,N,-73.99475098,40.73909378,2,17,1,0.5,0,0,0.3,18.8
2,4/9/2015 19:29,4/9/2015 19:37,1,0.83,-73.98651886,40.76189423,1,N,-73.97399139,40.76041412,1,6.5,1,0.5,1.66,0,0.3,9.96
2,4/9/2015 19:29,4/9/2015 19:38,1,1.17,-73.99436188,40.74074936,1,N,-73.97994232,40.74642944,1,7.5,1,0.5,1,0,0.3,10.3
2,4/9/2015 19:29,4/9/2015 19:47,6,2.76,-73.97351837,40.76341629,1,N,-74.00399017,40.74277878,1,13,1,0.5,2.96,0,0.3,17.76
2,4/9/2015 19:29,4/9/2015 19:41,1,1.42,-73.99931335,40.75398254,1,N,-73.97936249,40.75278854,2,9,1,0.5,0,0,0.3,10.8
2,4/9/2015 19:29,4/9/2015 19:38,1,1.28,-74.00176239,40.75572205,1,N,-73.99078369,40.74459839,2,8,1,0.5,0,0,0.3,9.8
2,4/9/2015 19:29,4/9/2015 19:32,1,0.5,-73.96678925,40.76414871,1,N,-73.96077728,40.76637268,1,4,1,0.5,1,0,0.3,6.8
1,4/10/2015 9:22,4/10/2015 10:04,1,19.4,-73.7767868,40.64525604,1,N,-73.99217224,40.69725418,1,53,0,0.5,12,0,0.3,65.8
1,4/10/2015 9:22,4/10/2015 9:30,1,1.7,-73.95159149,40.79962921,1,N,-73.95763397,40.78041458,1,7.5,0,0.5,1.65,0,0.3,9.95
1,4/10/2015 9:22,4/10/2015 9:33,1,0.9,-73.98862457,40.76367569,1,N,-73.98349762,40.75385666,1,8.5,0,0.5,1.85,0,0.3,11.15
1,4/10/2015 9:22,4/10/2015 9:29,1,0.8,-73.95586395,40.77960205,1,N,-73.96932983,40.78527451,1,6.5,0,0.5,1,0,0.3,8.3
1,4/10/2015 9:22,4/10/2015 9:40,1,1,-73.9748764,40.7549057,1,N,-73.98387909,40.74929047,2,11.5,0,0.5,0,0,0.3,12.3
1,4/10/2015 9:22,4/10/2015 9:44,1,2.6,-73.94901276,40.77270126,1,N,-73.98090363,40.76405334,1,15,0,0.5,3.16,0,0.3,18.96
1,4/10/2015 9:22,4/10/2015 9:33,1,1.3,-73.98555756,40.74107361,1,N,-74.00534821,40.74990082,2,8.5,0,0.5,0,0,0.3,9.3
1,4/10/2015 9:22,4/10/2015 9:32,1,2.9,-73.95436096,40.76610184,1,N,-73.93836975,40.80141449,1,10.5,0,0.5,1,0,0.3,12.3
1,4/10/2015 9:22,4/10/2015 9:36,1,1.4,0,0,1,N,-73.97054291,40.75827789,1,9.5,0,0.5,3.05,0,0.3,13.35
1,4/10/2015 9:22,4/10/2015 9:41,1,4.1,-73.95394897,40.77027512,1,N,-73.98999023,40.74504089,1,16.5,0,0.5,0,0,0.3,17.3
1,4/10/2015 9:22,4/10/2015 9:32,1,1.3,-73.99865723,40.73478317,1,N,-74.004776,40.7468605,1,8,0,0.5,1.75,0,0.3,10.55
1,4/10/2015 9:22,4/10/2015 9:37,1,2.4,-73.97479248,40.74646759,1,N,-74.00585938,40.74016571,1,11.5,0,0.5,2.45,0,0.3,14.75
1,4/10/2015 9:23,4/10/2015 9:28,1,0.9,-73.96435547,40.75648117,1,N,-73.95545959,40.76590729,1,5.5,0,0.5,1.08,0,0.3,7.38
1,4/10/2015 9:23,4/10/2015 9:47,1,4.3,-73.9454422,40.77823639,1,N,-73.99184418,40.74943542,1,18.5,0,0.5,1.2,0,0.3,20.5
1,4/10/2015 9:23,4/10/2015 9:43,1,4.8,-74.01234436,40.70244598,1,N,-73.99319458,40.75509644,1,18.5,0,0.5,3.85,0,0.3,23.15
1,4/10/2015 9:23,4/10/2015 9:27,1,0.8,-73.97852325,40.71996307,1,N,-73.99087524,40.71854019,1,5.5,0,0.5,1.26,0,0.3,7.56
1,4/10/2015 9:23,4/10/2015 9:38,1,1.4,-73.99017334,40.74654007,1,N,-73.97512054,40.75543213,1,10.5,0,0.5,3.2,0,0.3,14.5
1,4/10/2015 9:23,4/10/2015 9:51,1,3.8,-73.95085907,40.7750473,1,N,-73.99163818,40.74945831,2,19.5,0,0.5,0,0,0.3,20.3
1,4/10/2015 9:23,4/10/2015 9:44,1,3.3,-73.97229767,40.74901962,1,N,-73.9527359,40.78469467,1,15.5,0,0.5,3.25,0,0.3,19.55
1,4/10/2015 9:23,4/10/2015 9:31,1,1.7,-74.00658417,40.73198318,1,N,-74.00745392,40.75246811,1,8.5,0,0.5,1,0,0.3,10.3
1,4/10/2015 9:23,4/10/2015 9:44,1,2.6,-73.97723389,40.75616074,1,N,-73.99708557,40.72514725,1,14.5,0,0.5,3.06,0,0.3,18.36
1,4/10/2015 9:23,4/10/2015 9:37,1,2.2,-73.99937439,40.76147842,1,N,-73.98735046,40.74039078,1,11.5,0,0.5,2.45,0,0.3,14.75
1,4/23/2015 18:59,4/23/2015 19:29,1,4.4,-73.98799133,40.73206329,1,N,-73.97142792,40.78226471,1,21,1,0.5,5.7,0,0.3,28.5
1,4/23/2015 18:59,4/23/2015 19:04,1,0.7,-73.9598465,40.77103424,1,N,-73.96714783,40.76512146,2,5.5,1,0.5,0,0,0.3,7.3
1,4/23/2015 18:59,4/23/2015 19:05,1,1.2,-73.97161865,40.75358963,1,N,-73.96730042,40.76862335,1,6.5,1,0.5,1.66,0,0.3,9.96
1,4/23/2015 18:59,4/23/2015 19:11,2,1.3,-73.9855423,40.75965118,1,N,-73.98285675,40.77710724,2,9,1,0.5,0,0,0.3,10.8
1,4/23/2015 18:59,4/23/2015 19:18,1,1.5,-73.99168396,40.75008011,1,N,-73.97620392,40.7616539,1,12.5,1,0.5,3,0,0.3,17.3
1,4/23/2015 18:59,4/23/2015 19:05,2,0.7,-73.99829102,40.74547958,1,N,-74.00340271,40.75229263,1,5.5,1,0.5,1.3,0,0.3,8.6
1,4/23/2015 18:59,4/23/2015 19:03,1,0.7,-73.97052765,40.76139832,1,N,-73.97935486,40.76045227,1,4.5,1,0.5,3,0,0.3,9.3
1,4/23/2015 18:59,4/23/2015 19:06,1,1,-73.97303772,40.75282288,1,N,-73.96117401,40.75942612,1,6.5,1,0.5,2,0,0.3,10.3
1,4/23/2015 18:59,4/23/2015 19:23,1,4.8,-74.01567841,40.71475601,1,N,-73.99090576,40.77486038,1,19.5,1,0.5,4.25,0,0.3,25.55
1,4/23/2015 18:59,4/23/2015 19:07,2,0.7,-73.99669647,40.7361908,1,N,-74.00363159,40.73301697,2,7,1,0.5,0,0,0.3,8.8
1,4/23/2015 18:59,4/23/2015 19:18,1,2,-73.9684906,40.76171494,1,N,-73.98896027,40.77425385,1,13,1,0.5,1,0,0.3,15.8
1,4/23/2015 18:59,4/23/2015 19:03,1,0.7,-73.98086548,40.75952911,1,N,-73.97993469,40.76731873,2,5,1,0.5,0,0,0.3,6.8
1,4/23/2015 18:59,4/23/2015 19:05,1,0.8,-73.98001099,40.74908066,1,N,-73.99094391,40.75569534,1,5.5,1,0.5,1.45,0,0.3,8.75
1,4/23/2015 18:59,4/23/2015 19:08,1,1.3,-73.95566559,40.77939606,1,N,-73.96208191,40.76399612,2,7.5,1,0.5,0,0,0.3,9.3
1,4/23/2015 18:59,4/23/2015 19:19,1,2.8,-73.96957397,40.8003273,1,N,-73.94726563,40.77433777,2,14.5,1,0.5,0,0,0.3,16.3
1,4/23/2015 18:59,4/23/2015 19:18,1,1.8,-73.96783447,40.75885391,1,N,-73.99415588,40.7600174,1,12.5,1,0.5,2.86,0,0.3,17.16
1,4/15/2015 19:35,4/15/2015 20:22,1,13.2,-73.98234558,40.7739563,1,N,-73.94680786,40.63173676,1,44,1,0.5,10.25,5.54,0.3,61.59
1,4/15/2015 19:35,4/15/2015 19:44,1,2.1,-73.98756409,40.75540924,1,N,-74.00523376,40.72888565,1,9,1,0.5,2.7,0,0.3,13.5
1,4/15/2015 19:35,4/15/2015 19:41,1,0.9,0,0,1,N,0,0,2,6.5,1,0.5,0,0,0.3,8.3
1,4/15/2015 19:35,4/15/2015 19:51,2,2.9,-74.00990295,40.71213531,1,N,-73.98042297,40.74251938,1,13,1,0.5,2.95,0,0.3,17.75
1,4/15/2015 19:35,4/15/2015 19:54,1,3,-74.00808716,40.73892593,1,N,-73.97114563,40.75608063,1,14.5,1,0.5,4.05,0,0.3,20.35
1,4/15/2015 19:35,4/15/2015 19:46,1,1.6,-73.95024109,40.77141953,1,N,-73.97149658,40.76642227,1,9.5,1,0.5,2.26,0,0.3,13.56
1,4/15/2015 19:35,4/15/2015 19:39,2,0.9,0,0,1,N,0,0,1,5.5,1,0.5,1,0,0.3,8.3
1,4/15/2015 19:35,4/15/2015 20:00,1,2.6,-74.00597382,40.74007034,1,N,-73.97594452,40.76120377,1,16,1,0.5,3.55,0,0.3,21.35
1,4/15/2015 19:35,4/15/2015 19:51,1,2,-73.98291016,40.73928833,1,N,-74.00525665,40.73392487,1,11.5,1,0.5,2,0,0.3,15.3
1,4/15/2015 19:35,4/15/2015 19:51,0,2.3,-73.98661041,40.76696777,1,N,-73.96936798,40.79114151,1,12.5,1,0.5,2,0,0.3,16.3
1,4/15/2015 19:35,4/15/2015 19:42,1,1.2,-73.98600006,40.74765396,1,N,-73.97237396,40.75360489,1,6.5,1,0.5,1.65,0,0.3,9.95
1,4/15/2015 19:35,4/15/2015 19:46,1,1.5,-74.00995636,40.70581055,1,N,-74.00054932,40.72357941,1,9,1,0.5,1,0,0.3,11.8
1,4/15/2015 19:35,4/15/2015 19:53,1,2.8,-73.95419312,40.76409912,1,N,-73.99351501,40.76146317,1,13.5,1,0.5,3.82,0,0.3,19.12
1,4/15/2015 19:35,4/15/2015 19:39,1,1.2,-73.97045898,40.78896713,1,N,-73.98416901,40.77981186,2,6,1,0.5,0,0,0.3,7.8
1,4/15/2015 19:35,4/15/2015 19:54,2,3.6,-73.95539856,40.76868439,1,N,-73.99204254,40.74915314,1,15.5,1,0.5,1,0,0.3,18.3
1,4/15/2015 19:35,4/15/2015 19:45,2,1.5,-73.97169495,40.76028442,1,N,-73.95528412,40.76876831,1,8.5,1,0.5,2.05,0,0.3,12.35
1,4/15/2015 19:35,4/15/2015 19:46,1,2,-73.9547348,40.76931381,1,N,-73.9661026,40.78967285,1,10,1,0.5,1.25,0,0.3,13.05
1,4/15/2015 19:35,4/15/2015 19:44,1,1.6,-73.98064423,40.76566315,1,N,-73.96035767,40.77041245,1,8.5,1,0.5,2.05,0,0.3,12.35
1,4/15/2015 19:35,4/15/2015 19:46,1,1.3,-74.00551605,40.74059677,1,N,-73.99025726,40.73127365,1,8.5,1,0.5,2.06,0,0.3,12.36
1,4/15/2015 19:35,4/15/2015 19:41,1,1.1,-73.9928894,40.7280426,1,N,-73.9799118,40.73501587,1,6,1,0.5,1.95,0,0.3,9.75
1,4/15/2015 19:35,4/15/2015 19:42,1,1.3,-73.95982361,40.80102921,1,N,-73.97425842,40.79144287,2,7,1,0.5,0,0,0.3,8.8
1,4/15/2015 19:35,4/15/2015 19:47,3,2.5,-73.97774506,40.78403091,1,N,-73.94752502,40.79112625,1,10.5,1,0.5,1,0,0.3,13.3
1,4/28/2015 19:36,4/28/2015 19:39,1,0.4,-73.99662781,40.72686386,1,N,-73.99091339,40.7302742,1,4,1,0.5,1.15,0,0.3,6.95
1,4/28/2015 19:36,4/28/2015 19:50,1,3.5,-74.00513458,40.74001312,1,N,-73.98206329,40.77555466,2,13.5,1,0.5,0,0,0.3,15.3
1,4/28/2015 19:36,4/28/2015 19:42,1,1,-73.96498871,40.77531052,1,N,-73.9761734,40.76377106,2,6.5,1,0.5,0,0,0.3,8.3
1,4/28/2015 19:36,4/28/2015 19:58,1,3.6,-73.99682617,40.72385788,1,N,-73.99742126,40.68211365,1,15.5,1,0.5,3,0,0.3,20.3
1,4/28/2015 19:36,4/28/2015 19:43,1,1.1,-73.98767853,40.74812698,1,N,-74.00225067,40.7559433,1,6.5,1,0.5,1.65,0,0.3,9.95
1,4/28/2015 19:36,4/28/2015 19:40,1,0.5,-73.98584747,40.75247955,1,N,-73.97823334,40.75245667,2,4.5,1,0.5,0,0,0.3,6.3
1,4/28/2015 19:36,4/28/2015 19:48,1,1.9,-73.97766876,40.75317001,1,N,-74.00500488,40.74490356,1,9.5,1,0.5,1.5,0,0.3,12.8
1,4/28/2015 19:36,4/28/2015 19:49,2,1.5,-73.99411011,40.74608994,1,N,-73.9881897,40.73040009,1,9.5,1,0.5,1.7,0,0.3,13
1,4/28/2015 19:36,4/28/2015 19:43,1,1.3,-73.95188904,40.77789307,1,N,-73.96199036,40.76216125,2,6.5,1,0.5,0,0,0.3,8.3
1,4/28/2015 19:36,4/28/2015 19:42,1,1.1,-73.98032379,40.78734589,1,N,-73.97915649,40.77684021,1,6.5,1,0.5,1.65,0,0.3,9.95
1,4/28/2015 19:36,4/28/2015 19:50,1,1.8,-73.97409058,40.76260757,1,N,-73.9864502,40.74000931,1,10.5,1,0.5,3.05,0,0.3,15.35
1,4/28/2015 19:36,4/28/2015 19:44,1,1,-73.98283386,40.76044083,1,N,-73.97592163,40.75162506,1,7,1,0.5,1.75,0,0.3,10.55
1,4/28/2015 19:36,4/28/2015 19:38,1,0.1,-73.99521637,40.72497177,1,N,-73.99225616,40.72396469,1,3,1,0.5,1.5,0,0.3,6.3
1,4/28/2015 19:36,4/28/2015 19:39,2,0.6,-73.95189667,40.77806473,1,N,-73.95760345,40.76980209,1,4,1,0.5,1,0,0.3,6.8
1,4/28/2015 19:36,4/28/2015 19:48,1,2.3,-73.95468903,40.78334808,1,N,-73.98005676,40.76530075,2,10.5,1,0.5,0,0,0.3,12.3
1,4/28/2015 19:36,4/28/2015 19:48,1,2.5,-73.9868927,40.77120209,1,N,-73.95650482,40.77994919,2,10.5,1,0.5,0,0,0.3,12.3
2,4/13/2015 21:18,4/13/2015 21:32,1,3.48,-74.00920868,40.71070862,1,N,-73.99162292,40.75514221,1,13,0.5,0.5,2.86,0,0.3,17.16
2,4/13/2015 21:18,4/13/2015 21:33,1,2.81,-73.9817276,40.72092819,1,N,-73.9974823,40.74657822,1,12,0.5,0.5,2.66,0,0.3,15.96
2,4/13/2015 21:18,4/13/2015 21:23,1,0.77,-73.98207092,40.76391602,1,N,-73.97164154,40.7626152,2,5,0.5,0.5,0,0,0.3,6.3
2,4/13/2015 21:18,4/13/2015 21:34,1,2.94,-73.97534943,40.76370621,1,N,-73.99472809,40.73554993,1,13,0.5,0.5,3.58,0,0.3,17.88
2,4/13/2015 21:18,4/13/2015 21:31,2,3.34,-73.95655823,40.77138138,1,N,-73.9874115,40.73154831,1,12,0.5,0.5,1.5,0,0.3,14.8
2,4/3/2015 13:01,4/3/2015 13:14,1,1.89,-73.97898865,40.75308228,1,N,-73.95600891,40.76354599,1,10.5,0,0.5,2.82,0,0.3,14.12
2,4/3/2015 13:01,4/3/2015 13:08,5,0.86,-73.99339294,40.74206543,1,N,-74.00305176,40.7492981,1,6,0,0.5,1.36,0,0.3,8.16
2,4/3/2015 13:01,4/3/2015 14:00,1,20.62,-73.98203278,40.76459122,2,N,-73.78970337,40.64291,1,52,0,0.5,11.63,5.33,0.3,69.76
2,4/3/2015 13:01,4/3/2015 13:17,5,2.26,-73.98708344,40.69124603,1,N,-73.95711517,40.67712021,2,12,0,0.5,0,0,0.3,12.8
2,4/3/2015 13:01,4/3/2015 13:12,6,2.97,-73.96229553,40.7791481,1,N,-73.96431732,40.80715561,1,11,0,0.5,2.36,0,0.3,14.16
2,4/3/2015 13:01,4/3/2015 13:07,2,0.89,-73.98883057,40.77737045,1,N,-73.98233032,40.76792145,1,5.5,0,0.5,1.26,0,0.3,7.56
2,4/3/2015 13:01,4/3/2015 13:05,3,0.71,-73.94650269,40.77264786,1,N,-73.9572525,40.77417755,2,4.5,0,0.5,0,0,0.3,5.3
2,4/3/2015 13:01,4/3/2015 13:08,2,0.7,-74.00038147,40.72737122,1,N,-73.99591827,40.72932816,1,5.5,0,0.5,1.26,0,0.3,7.56
2,4/3/2015 13:01,4/3/2015 13:17,1,3.19,-73.9667511,40.76137924,1,N,-73.97746277,40.79219055,2,13,0,0.5,0,0,0.3,13.8
2,4/3/2015 13:01,4/3/2015 13:10,1,0.62,-73.95960236,40.7676506,1,N,-73.96492767,40.75987244,1,6.5,0,0.5,1.46,0,0.3,8.76
2,4/3/2015 13:01,4/3/2015 13:12,1,0.8,-74.00597382,40.74939346,1,N,-74.00279236,40.74156189,1,7.5,0,0.5,1.7,0,0.3,10
2,4/3/2015 13:01,4/3/2015 13:03,5,0.28,-73.96857452,40.79182816,1,N,-73.96669006,40.78905106,2,3,0,0.5,0,0,0.3,3.8
2,4/3/2015 13:01,4/3/2015 13:06,1,0.95,-73.95915985,40.78333664,1,N,-73.96936798,40.78620148,1,5.5,0,0.5,1.26,0,0.3,7.56
2,4/3/2015 13:01,4/3/2015 13:18,1,2.35,-73.98628998,40.73953629,1,N,-73.96920776,40.76840591,2,13,0,0.5,0,0,0.3,13.8
2,4/3/2015 13:01,4/3/2015 13:08,1,0.57,-73.99766541,40.73616409,1,N,-73.9916687,40.74163055,1,6,0,0.5,1.7,0,0.3,8.5
2,4/3/2015 13:01,4/3/2015 14:18,2,7.76,-73.94203949,40.70082092,1,N,-73.99060822,40.75722122,1,45.5,0,0.5,0,0,0.3,46.3
2,4/3/2015 13:01,4/3/2015 13:15,5,2.39,-73.96639252,40.75444031,1,N,-73.95063019,40.78244019,2,11,0,0.5,0,0,0.3,11.8
2,4/3/2015 13:01,4/3/2015 13:14,2,2.91,-73.99214172,40.76921082,1,N,-73.96192169,40.79718018,1,12,0,0.5,2.56,0,0.3,15.36
2,4/3/2015 13:01,4/3/2015 13:07,1,1.1,-73.9936676,40.76712036,1,N,-73.98561859,40.78068924,1,6,0,0.5,1.7,0,0.3,8.5
2,4/3/2015 13:01,4/3/2015 13:07,2,0.78,-73.98178864,40.76350021,1,N,-73.99234772,40.76908875,1,6,0,0.5,1,0,0.3,7.8
2,4/3/2015 13:01,4/3/2015 13:37,2,16.78,-73.96776581,40.75635147,2,N,-73.7915802,40.6448555,1,52,0,0.5,8,5.54,0.3,66.34
2,4/3/2015 13:01,4/3/2015 13:26,5,4.37,-73.99430084,40.75131226,1,N,-74.01148224,40.70837021,1,19.5,0,0.5,4.06,0,0.3,24.36
2,4/17/2015 20:06,4/17/2015 20:22,5,4.06,-73.98342133,40.74393845,1,N,-73.97970581,40.78718185,2,15.5,0.5,0.5,0,0,0.3,16.8
2,4/17/2015 20:06,4/17/2015 20:30,2,3.44,-74.00462341,40.73094177,1,N,-73.97444153,40.71414185,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,4/17/2015 20:06,4/17/2015 20:17,2,1.21,-73.99917603,40.72012711,1,N,-74.00648499,40.73233795,2,8.5,0.5,0.5,0,0,0.3,9.8
2,4/17/2015 20:06,4/17/2015 20:23,5,3.03,-73.98238373,40.76464081,1,N,-74.00652313,40.72646713,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,4/17/2015 20:06,4/17/2015 20:47,5,11.13,-73.86283112,40.76948166,1,N,-73.98175812,40.77193832,1,38,0.5,0.5,5,5.54,0.3,49.84
2,4/17/2015 20:06,4/17/2015 20:16,5,2.4,-73.97168732,40.75662994,1,N,-73.94982147,40.78445053,1,10,0.5,0.5,2.26,0,0.3,13.56
2,4/17/2015 20:06,4/17/2015 20:15,1,1.76,-73.9889679,40.74365616,1,N,-73.9954071,40.75976944,2,8.5,0.5,0.5,0,0,0.3,9.8
2,4/17/2015 20:06,4/17/2015 20:37,2,6.38,-74.00076294,40.71696854,1,N,-73.9732132,40.79013062,1,25.5,0.5,0.5,3.5,0,0.3,30.3
