VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-03-01 00:02:21,2015-03-01 00:08:40,N,1,-73.890876770019531,40.747066497802734,-73.879402160644531,40.758346557617188,1,1.45,7,0.5,0.5,1,0,,0.3,9.3,1,1,,
2,2015-03-01 00:02:43,2015-03-01 00:07:01,N,1,-73.907577514648437,40.774036407470703,-73.922386169433594,40.7760009765625,5,1.09,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,2015-03-01 00:02:40,2015-03-01 00:16:40,N,1,-73.978271484375,40.685386657714844,-73.936538696289063,40.672695159912109,1,2.34,12,0.5,0.5,1,0,,0.3,14.3,1,1,,
2,2015-03-01 00:02:27,2015-03-01 00:16:27,N,1,-73.903244018554688,40.729885101318359,-73.927375793457031,40.769756317138672,1,4.70,16,0.5,0.5,3.46,0,,0.3,20.76,1,1,,
2,2015-03-01 00:02:24,2015-03-01 00:14:28,N,1,-73.94232177734375,40.753997802734375,-73.932815551757813,40.772026062011719,1,1.63,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,2015-03-01 00:02:31,2015-03-01 00:11:41,N,1,-73.957160949707031,40.712173461914062,-73.956047058105469,40.687828063964844,1,2.25,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1,,
1,2015-03-01 00:03:11,2015-03-01 00:08:07,N,1,-73.886405944824219,40.755439758300781,-73.870124816894531,40.755294799804688,1,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
1,2015-03-01 00:03:06,2015-03-01 00:33:52,N,1,-73.91204833984375,40.768962860107422,-73.995292663574219,40.744071960449219,3,7.30,26.5,0.5,0.5,5.55,0,,0.3,33.35,1,1,,
1,2015-03-01 00:02:52,2015-03-01 00:10:03,N,1,-73.957992553710938,40.717731475830078,-73.951683044433594,40.731292724609375,1,1.20,7,0.5,0.5,1.65,0,,0.3,9.95,1,1,,
1,2015-03-01 00:02:45,2015-03-01 00:07:05,N,1,-73.945045471191406,40.80810546875,-73.935623168945313,40.821125030517578,1,1.00,5.5,0.5,0.5,1,0,,0.3,7.8,1,1,,
2,2015-03-01 00:02:49,2015-03-01 00:14:11,N,1,-73.876380920410156,40.748416900634766,-73.91717529296875,40.740875244140625,1,2.50,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,,
2,2015-03-01 00:02:56,2015-03-01 00:07:43,N,1,-73.966560363769531,40.804000854492188,-73.956039428710937,40.803737640380859,1,.74,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,,
2,2015-03-01 00:03:20,2015-03-01 00:22:47,N,1,-73.912193298339844,40.767253875732422,-73.978500366210938,40.762645721435547,2,4.67,17,0.5,0.5,0,0,,0.3,18.3,2,1,,
2,2015-03-01 00:02:58,2015-03-01 00:35:51,N,1,-73.906074523925781,40.706874847412109,-73.996467590332031,40.690361022949219,1,6.54,25,0.5,0.5,5.26,0,,0.3,31.56,1,1,,
2,2015-03-01 00:03:18,2015-03-01 00:09:16,N,1,-73.944969177246094,40.799915313720703,-73.941497802734375,40.816135406494141,1,1.42,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-01 00:03:12,2015-03-01 00:16:50,N,1,-73.956214904785156,40.717269897460937,-73.932861328125,40.686008453369141,1,3.14,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,,
2,2015-03-01 00:03:02,2015-03-01 00:15:36,N,1,-73.944435119628906,40.702285766601563,-73.956687927246094,40.72100830078125,2,1.71,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,2015-03-01 00:03:24,2015-03-01 00:10:33,N,1,-73.9498291015625,40.695358276367188,-73.938545227050781,40.685195922851563,1,1.28,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-01 00:02:54,2015-03-01 00:04:03,N,1,-73.948432922363281,40.808853149414063,-73.954238891601563,40.800937652587891,1,.49,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2015-03-01 00:03:16,2015-03-01 00:33:01,N,1,-73.885208129882813,40.744129180908203,-73.9093017578125,40.753883361816406,1,3.02,20.5,0.5,0.5,0,0,,0.3,21.8,2,1,,
2,2015-03-01 00:03:02,2015-03-01 00:09:21,N,1,-73.844245910644531,40.721355438232422,-73.853981018066406,40.737403869628906,1,1.36,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-01 00:03:24,2015-03-01 00:10:30,N,1,-73.807853698730469,40.700668334960938,-73.833351135253906,40.699138641357422,1,1.61,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,,
1,2015-03-01 00:04:43,2015-03-01 00:11:25,N,1,-73.950004577636719,40.717136383056641,-73.933074951171875,40.704257965087891,3,1.70,7.5,0.5,0.5,1.2,0,,0.3,10,1,1,,
1,2015-03-01 00:04:39,2015-03-01 00:13:47,N,1,-73.946212768554687,40.695053100585937,-73.959754943847656,40.677722930908203,1,2.00,9,0.5,0.5,2.05,0,,0.3,12.35,1,1,,
1,2015-03-01 00:04:36,2015-03-01 00:20:19,N,1,-73.923721313476562,40.707019805908203,-73.965377807617187,40.683254241943359,1,3.50,13.5,0.5,0.5,2.95,0,,0.3,17.75,1,1,,
1,2015-03-01 00:04:30,2015-03-01 00:11:32,Y,1,-73.980171203613281,40.661331176757813,-73.982826232910156,40.677513122558594,1,1.60,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
1,2015-03-01 00:04:48,2015-03-01 00:14:59,N,1,-73.967643737792969,40.710674285888672,-73.989631652832031,40.703681945800781,1,3.10,11.5,0.5,0.5,2,0,,0.3,14.8,1,1,,
1,2015-03-01 00:04:12,2015-03-01 00:23:48,N,1,-73.952217102050781,40.670207977294922,-73.970619201660156,40.692413330078125,1,2.20,9.5,0.5,0.5,1.5,0,,0.3,12.3,1,1,,
2,2015-03-01 00:02:04,2015-03-01 00:18:20,N,1,-73.968284606933594,40.689476013183594,-73.968101501464844,40.649574279785156,1,3.18,13.5,0.5,0.5,4.44,0,,0.3,19.24,1,1,,
1,2015-03-01 00:02:05,2015-03-01 00:08:06,N,1,-73.992439270019531,40.689533233642578,-73.983283996582031,40.677577972412109,1,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
1,2015-03-01 00:02:07,2015-03-01 00:10:32,N,1,-73.906013488769531,40.857013702392578,-73.884757995605469,40.868785858154297,2,1.90,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,2015-03-01 00:02:18,2015-03-01 00:04:25,N,1,-73.917953491210938,40.770294189453125,-73.923851013183594,40.774555206298828,2,.43,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2015-03-01 00:02:11,2015-03-01 00:18:47,N,1,-73.951148986816406,40.791324615478516,-73.975662231445312,40.724189758300781,1,6.71,21,0.5,0.5,0,0,,0.3,22.3,1,1,,
2,2015-03-01 00:02:13,2015-03-01 00:23:56,N,1,-73.964149475097656,40.719451904296875,-73.996177673339844,40.743564605712891,1,5.26,19,0.5,0.5,5.13,5.33,,0.3,30.76,1,1,,
2,2015-03-01 00:02:16,2015-03-01 00:22:19,N,1,-73.985519409179688,40.7015380859375,-74.006927490234375,40.735282897949219,1,3.92,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1,,
2,2015-03-01 00:02:34,2015-03-01 00:12:49,N,1,-73.963653564453125,40.575580596923828,-74.033843994140625,40.616630554199219,1,5.93,18,0.5,0.5,0,0,,0.3,19.3,2,1,,
2,2015-03-01 00:02:27,2015-03-01 00:13:01,N,1,-73.828536987304688,40.713432312011719,-73.811859130859375,40.765296936035156,1,5.35,16.5,0.5,0.5,1,0,,0.3,18.8,1,1,,
2,2015-03-01 00:02:43,2015-03-01 00:23:33,N,1,-73.885986328125,40.748432159423828,-73.823028564453125,40.763801574707031,2,4.20,17,0.5,0.5,0,0,,0.3,18.3,2,1,,
2,2015-03-01 00:02:29,2015-03-01 00:11:37,N,1,-73.913993835449219,40.824024200439453,-73.89349365234375,40.842735290527344,3,2.01,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,2015-03-01 00:02:36,2015-03-01 00:14:44,N,1,-73.984619140625,40.663158416748047,-73.960342407226562,40.635726928710938,1,2.92,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1,,
2,2015-03-01 00:02:20,2015-03-01 00:16:48,N,1,-73.9136962890625,40.756584167480469,-73.874290466308594,40.750835418701172,1,2.76,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,2015-03-01 00:02:24,2015-03-01 00:35:01,N,1,-73.949081420898437,40.794315338134766,-73.9937744140625,40.720947265625,1,6.26,25,0.5,0.5,0,0,,0.3,26.3,2,1,,
2,2015-03-01 00:02:24,2015-03-01 00:23:06,N,1,-73.984725952148437,40.685272216796875,-73.917701721191406,40.689239501953125,1,3.83,16,0.5,0.5,2,0,,0.3,19.3,1,1,,
1,2015-03-01 00:03:24,2015-03-01 00:06:56,N,1,-73.948127746582031,40.809028625488281,-73.939865112304688,40.820411682128906,1,.90,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
1,2015-03-01 00:03:20,2015-03-01 00:05:24,N,1,-73.914962768554688,40.764049530029297,-73.914222717285156,40.764896392822266,2,.90,3.5,0.5,0.5,0,0,,0.3,4.8,3,1,,
1,2015-03-01 00:02:57,2015-03-01 00:11:09,N,1,-73.942939758300781,40.821662902832031,-73.9620361328125,40.804508209228516,1,1.90,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,2015-03-01 00:02:52,2015-03-01 00:06:50,N,1,-73.917526245117187,40.770233154296875,-73.909568786621094,40.765171051025391,5,.74,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,2015-03-01 00:03:15,2015-03-01 00:11:48,N,1,-73.961471557617188,40.7164306640625,-73.935157775878906,40.714473724365234,1,1.59,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,2015-03-01 00:02:45,2015-03-01 00:48:39,N,1,-73.963264465332031,40.675617218017578,-73.947311401367188,40.780368804931641,1,10.41,38.5,0.5,0.5,0,0,,0.3,39.8,1,1,,
2,2015-03-01 00:02:56,2015-03-01 00:17:35,N,1,-73.962104797363281,40.715812683105469,-73.965957641601562,40.689693450927734,1,2.60,12,0.5,0.5,2,0,,0.3,15.3,1,1,,
